Time(s)  1ch(mV)  2ch(mV)  3ch(mV)
18.485000    0.04   -0.02   -0.05
18.486000    0.05   -0.01   -0.05
18.487000    0.05   -0.01   -0.05
18.488000    0.06   -0.00   -0.04
18.489000    0.07    0.01   -0.04
18.490000    0.06    0.02   -0.03
18.491000    0.07    0.02   -0.02
18.492000    0.06    0.03   -0.02
18.493000    0.04    0.02   -0.01
18.494000    0.03    0.02    0.00
18.495000    0.02    0.01    0.01
18.496000    0.02    0.01    0.01
18.497000    0.04    0.02    0.01
18.498000    0.04    0.02   -0.00
18.499000    0.05    0.02   -0.00
18.500000    0.05    0.02   -0.01
18.501000    0.06    0.02   -0.01
18.502000    0.06    0.02   -0.02
18.503000    0.07    0.02   -0.02
18.504000    0.07    0.02   -0.02
18.505000    0.07    0.02   -0.02
18.506000    0.07    0.02   -0.02
18.507000    0.06    0.02   -0.02
18.508000    0.06    0.02   -0.01
18.509000    0.06    0.02   -0.01
18.510000    0.06    0.03    0.00
18.511000    0.06    0.03    0.00
18.512000    0.05    0.03    0.01
18.513000    0.04    0.03    0.01
18.514000    0.04    0.02    0.02
18.515000    0.03    0.03    0.02
18.516000    0.03    0.03    0.02
18.517000    0.06    0.03    0.01
18.518000    0.06    0.03    0.00
18.519000    0.06    0.02   -0.00
18.520000    0.05    0.02   -0.01
18.521000    0.05    0.01   -0.01
18.522000    0.05    0.01   -0.02
18.523000    0.06    0.01   -0.01
18.524000    0.06    0.01   -0.02
18.525000    0.08    0.02   -0.02
18.526000    0.07    0.03   -0.01
18.527000    0.06    0.03   -0.01
18.528000    0.07    0.04   -0.00
18.529000    0.06    0.04    0.00
18.530000    0.06    0.04    0.01
18.531000    0.06    0.04    0.02
18.532000    0.05    0.05    0.02
18.533000    0.05    0.05    0.02
18.534000    0.05    0.05    0.03
18.535000    0.05    0.05    0.03
18.536000    0.05    0.05    0.03
18.537000    0.06    0.06    0.03
18.538000    0.05    0.05    0.02
18.539000    0.05    0.05    0.02
18.540000    0.06    0.04    0.01
18.541000    0.06    0.04    0.01
18.542000    0.07    0.04    0.00
18.543000    0.09    0.05   -0.01
18.544000    0.10    0.06   -0.01
18.545000    0.10    0.06   -0.01
18.546000    0.10    0.07   -0.01
18.547000    0.09    0.06   -0.00
18.548000    0.09    0.07    0.00
18.549000    0.10    0.07    0.00
18.550000    0.09    0.08    0.01
18.551000    0.09    0.08    0.01
18.552000    0.09    0.08    0.01
18.553000    0.08    0.07    0.01
18.554000    0.08    0.07    0.01
18.555000    0.08    0.07    0.01
18.556000    0.08    0.07    0.01
18.557000    0.09    0.07    0.00
18.558000    0.09    0.06    0.01
18.559000    0.08    0.06    0.00
18.560000    0.08    0.05   -0.00
18.561000    0.09    0.05   -0.01
18.562000    0.09    0.06   -0.01
18.563000    0.10    0.06   -0.01
18.564000    0.10    0.06   -0.02
18.565000    0.11    0.07   -0.03
18.566000    0.12    0.06   -0.03
18.567000    0.11    0.06   -0.03
18.568000    0.12    0.07   -0.02
18.569000    0.11    0.08   -0.02
18.570000    0.12    0.09   -0.01
18.571000    0.12    0.10   -0.01
18.572000    0.12    0.10    0.00
18.573000    0.11    0.09    0.00
18.574000    0.10    0.09    0.00
18.575000    0.10    0.08    0.00
18.576000    0.10    0.09    0.00
18.577000    0.11    0.09    0.00
18.578000    0.11    0.09    0.00
18.579000    0.11    0.09   -0.01
18.580000    0.11    0.08   -0.01
18.581000    0.12    0.08   -0.01
18.582000    0.12    0.08   -0.02
18.583000    0.14    0.09   -0.02
18.584000    0.15    0.10   -0.02
18.585000    0.16    0.11   -0.03
18.586000    0.16    0.11   -0.03
18.587000    0.15    0.11   -0.03
18.588000    0.15    0.11   -0.03
18.589000    0.16    0.11   -0.03
18.590000    0.16    0.11   -0.03
18.591000    0.16    0.11   -0.03
18.592000    0.16    0.11   -0.02
18.593000    0.16    0.11   -0.02
18.594000    0.15    0.12   -0.01
18.595000    0.15    0.12   -0.01
18.596000    0.14    0.12   -0.01
18.597000    0.15    0.12   -0.01
18.598000    0.15    0.11   -0.02
18.599000    0.15    0.10   -0.03
18.600000    0.15    0.09   -0.03
18.601000    0.15    0.09   -0.03
18.602000    0.15    0.10   -0.03
18.603000    0.17    0.11   -0.03
18.604000    0.17    0.12   -0.03
18.605000    0.18    0.13   -0.03
18.606000    0.18    0.14   -0.02
18.607000    0.18    0.13   -0.02
18.608000    0.17    0.14   -0.01
18.609000    0.17    0.14    0.00
18.610000    0.17    0.15    0.01
18.611000    0.16    0.15    0.01
18.612000    0.16    0.14    0.01
18.613000    0.16    0.14    0.00
18.614000    0.16    0.13   -0.00
18.615000    0.15    0.13   -0.00
18.616000    0.15    0.13    0.00
18.617000    0.16    0.12   -0.00
18.618000    0.16    0.12   -0.00
18.619000    0.16    0.12   -0.01
18.620000    0.17    0.12   -0.02
18.621000    0.17    0.12   -0.02
18.622000    0.18    0.12   -0.03
18.623000    0.19    0.12   -0.03
18.624000    0.19    0.13   -0.03
18.625000    0.19    0.13   -0.03
18.626000    0.19    0.12   -0.03
18.627000    0.17    0.13   -0.02
18.628000    0.17    0.13   -0.01
18.629000    0.17    0.14   -0.00
18.630000    0.18    0.16    0.01
18.631000    0.18    0.16    0.01
18.632000    0.17    0.16    0.02
18.633000    0.16    0.15    0.02
18.634000    0.15    0.15    0.02
18.635000    0.15    0.15    0.03
18.636000    0.15    0.15    0.03
18.637000    0.15    0.16    0.03
18.638000    0.16    0.15    0.02
18.639000    0.17    0.15    0.01
18.640000    0.17    0.15    0.01
18.641000    0.16    0.15    0.01
18.642000    0.16    0.14    0.00
18.643000    0.16    0.14    0.01
18.644000    0.16    0.14    0.01
18.645000    0.15    0.14    0.02
18.646000    0.15    0.14    0.01
18.647000    0.14    0.13    0.01
18.648000    0.14    0.13    0.01
18.649000    0.13    0.12    0.02
18.650000    0.11    0.11    0.02
18.651000    0.11    0.11    0.03
18.652000    0.09    0.11    0.05
18.653000    0.08    0.11    0.05
18.654000    0.07    0.11    0.06
18.655000    0.06    0.10    0.06
18.656000    0.05    0.10    0.07
18.657000    0.06    0.11    0.07
18.658000    0.06    0.10    0.06
18.659000    0.06    0.09    0.05
18.660000    0.05    0.08    0.05
18.661000    0.05    0.07    0.05
18.662000    0.04    0.07    0.05
18.663000    0.04    0.07    0.05
18.664000    0.03    0.06    0.06
18.665000    0.02    0.06    0.06
18.666000    0.01    0.06    0.07
18.667000    0.00    0.06    0.07
18.668000    0.00    0.06    0.08
18.669000   -0.00    0.06    0.09
18.670000   -0.01    0.06    0.10
18.671000   -0.03    0.05    0.11
18.672000   -0.05    0.04    0.11
18.673000   -0.06    0.04    0.11
18.674000   -0.06    0.04    0.11
18.675000   -0.06    0.03    0.11
18.676000   -0.06    0.03    0.11
18.677000   -0.06    0.03    0.11
18.678000   -0.08    0.02    0.11
18.679000   -0.08    0.01    0.11
18.680000   -0.09    0.00    0.11
18.681000   -0.09   -0.01    0.11
18.682000   -0.09   -0.01    0.11
18.683000   -0.08   -0.00    0.10
18.684000   -0.08   -0.00    0.10
18.685000   -0.08    0.00    0.10
18.686000   -0.08    0.00    0.11
18.687000   -0.09   -0.00    0.11
18.688000   -0.08    0.00    0.11
18.689000   -0.09   -0.00    0.11
18.690000   -0.10    0.00    0.12
18.691000   -0.11    0.00    0.13
18.692000   -0.12   -0.00    0.15
18.693000   -0.14   -0.01    0.15
18.694000   -0.15   -0.03    0.15
18.695000   -0.16   -0.03    0.15
18.696000   -0.16   -0.03    0.15
18.697000   -0.14   -0.03    0.15
18.698000   -0.15   -0.03    0.14
18.699000   -0.15   -0.04    0.13
18.700000   -0.14   -0.04    0.13
18.701000   -0.14   -0.04    0.13
18.702000   -0.14   -0.04    0.12
18.703000   -0.13   -0.04    0.12
18.704000   -0.12   -0.03    0.12
18.705000   -0.11   -0.03    0.12
18.706000   -0.12   -0.02    0.12
18.707000   -0.13   -0.03    0.12
18.708000   -0.13   -0.03    0.13
18.709000   -0.14   -0.03    0.13
18.710000   -0.14   -0.04    0.14
18.711000   -0.15   -0.04    0.14
18.712000   -0.16   -0.04    0.15
18.713000   -0.17   -0.04    0.15
18.714000   -0.17   -0.05    0.15
18.715000   -0.18   -0.05    0.15
18.716000   -0.18   -0.05    0.16
18.717000   -0.17   -0.04    0.16
18.718000   -0.16   -0.03    0.16
18.719000   -0.16   -0.03    0.16
18.720000   -0.16   -0.04    0.15
18.721000   -0.16   -0.04    0.14
18.722000   -0.15   -0.05    0.13
18.723000   -0.14   -0.04    0.13
18.724000   -0.12   -0.03    0.12
18.725000   -0.11   -0.03    0.11
18.726000   -0.11   -0.02    0.11
18.727000   -0.11   -0.03    0.11
18.728000   -0.12   -0.02    0.12
18.729000   -0.14   -0.02    0.14
18.730000   -0.14   -0.01    0.16
18.731000   -0.15   -0.01    0.17
18.732000   -0.16   -0.01    0.18
18.733000   -0.17   -0.01    0.18
18.734000   -0.17   -0.02    0.18
18.735000   -0.18   -0.02    0.18
18.736000   -0.18   -0.04    0.17
18.737000   -0.17   -0.04    0.16
18.738000   -0.16   -0.05    0.15
18.739000   -0.16   -0.05    0.14
18.740000   -0.15   -0.05    0.13
18.741000   -0.15   -0.05    0.12
18.742000   -0.14   -0.04    0.12
18.743000   -0.13   -0.04    0.12
18.744000   -0.13   -0.04    0.12
18.745000   -0.13   -0.04    0.12
18.746000   -0.13   -0.03    0.12
18.747000   -0.14   -0.03    0.13
18.748000   -0.14   -0.03    0.13
18.749000   -0.15   -0.03    0.14
18.750000   -0.15   -0.02    0.15
18.751000   -0.15   -0.01    0.15
18.752000   -0.15   -0.01    0.16
18.753000   -0.16   -0.01    0.16
18.754000   -0.16   -0.02    0.17
18.755000   -0.16   -0.01    0.17
18.756000   -0.16   -0.01    0.16
18.757000   -0.15   -0.01    0.16
18.758000   -0.15   -0.02    0.15
18.759000   -0.14   -0.03    0.13
18.760000   -0.14   -0.03    0.13
18.761000   -0.14   -0.03    0.12
18.762000   -0.13   -0.03    0.12
18.763000   -0.13   -0.03    0.12
18.764000   -0.13   -0.03    0.12
18.765000   -0.13   -0.02    0.13
18.766000   -0.13   -0.02    0.13
18.767000   -0.14   -0.03    0.13
18.768000   -0.14   -0.02    0.14
18.769000   -0.14   -0.02    0.14
18.770000   -0.14   -0.01    0.15
18.771000   -0.15   -0.01    0.15
18.772000   -0.14   -0.01    0.16
18.773000   -0.15   -0.01    0.15
18.774000   -0.15   -0.02    0.16
18.775000   -0.15   -0.02    0.16
18.776000   -0.15   -0.02    0.16
18.777000   -0.15   -0.01    0.16
18.778000   -0.15   -0.02    0.15
18.779000   -0.14   -0.03    0.14
18.780000   -0.13   -0.03    0.13
18.781000   -0.13   -0.03    0.12
18.782000   -0.12   -0.03    0.12
18.783000   -0.11   -0.02    0.12
18.784000   -0.11   -0.02    0.12
18.785000   -0.11   -0.02    0.12
18.786000   -0.11   -0.02    0.12
18.787000   -0.12   -0.02    0.12
18.788000   -0.12   -0.01    0.13
18.789000   -0.12   -0.01    0.15
18.790000   -0.13    0.00    0.16
18.791000   -0.13   -0.00    0.16
18.792000   -0.13   -0.00    0.16
18.793000   -0.14   -0.00    0.16
18.794000   -0.14    0.00    0.17
18.795000   -0.14    0.00    0.17
18.796000   -0.15    0.00    0.17
18.797000   -0.13    0.00    0.17
18.798000   -0.13   -0.00    0.16
18.799000   -0.13   -0.01    0.15
18.800000   -0.13   -0.01    0.15
18.801000   -0.13   -0.02    0.14
18.802000   -0.13   -0.02    0.14
18.803000   -0.12   -0.02    0.13
18.804000   -0.12   -0.01    0.13
18.805000   -0.11   -0.01    0.13
18.806000   -0.11   -0.00    0.14
18.807000   -0.11   -0.00    0.14
18.808000   -0.11    0.01    0.14
18.809000   -0.11    0.01    0.15
18.810000   -0.11    0.02    0.15
18.811000   -0.11    0.02    0.15
18.812000   -0.11    0.01    0.15
18.813000   -0.11    0.00    0.13
18.814000   -0.11   -0.01    0.13
18.815000   -0.12   -0.01    0.13
18.816000   -0.13   -0.02    0.14
18.817000   -0.12   -0.01    0.14
18.818000   -0.12   -0.01    0.14
18.819000   -0.11   -0.01    0.13
18.820000   -0.11   -0.01    0.12
18.821000   -0.11   -0.01    0.12
18.822000   -0.10   -0.01    0.12
18.823000   -0.09   -0.00    0.12
18.824000   -0.09    0.00    0.12
18.825000   -0.10   -0.00    0.12
18.826000   -0.11   -0.01    0.12
18.827000   -0.12   -0.02    0.13
18.828000   -0.13   -0.02    0.13
18.829000   -0.13   -0.01    0.14
18.830000   -0.14   -0.00    0.15
18.831000   -0.14   -0.01    0.15
18.832000   -0.15   -0.02    0.16
18.833000   -0.16   -0.02    0.16
18.834000   -0.16   -0.02    0.16
18.835000   -0.16   -0.02    0.16
18.836000   -0.15   -0.02    0.15
18.837000   -0.14   -0.01    0.15
18.838000   -0.14   -0.01    0.15
18.839000   -0.14   -0.01    0.14
18.840000   -0.14   -0.02    0.14
18.841000   -0.13   -0.02    0.14
18.842000   -0.12   -0.01    0.13
18.843000   -0.11   -0.01    0.13
18.844000   -0.11    0.00    0.13
18.845000   -0.11    0.00    0.13
18.846000   -0.11    0.00    0.13
18.847000   -0.12    0.00    0.14
18.848000   -0.12    0.00    0.14
18.849000   -0.13    0.00    0.15
18.850000   -0.13    0.00    0.15
18.851000   -0.13    0.00    0.15
18.852000   -0.13    0.00    0.16
18.853000   -0.15   -0.01    0.16
18.854000   -0.15   -0.02    0.15
18.855000   -0.15   -0.02    0.15
18.856000   -0.15   -0.02    0.14
18.857000   -0.13   -0.02    0.14
18.858000   -0.13   -0.02    0.13
18.859000   -0.13   -0.03    0.13
18.860000   -0.12   -0.03    0.12
18.861000   -0.12   -0.03    0.12
18.862000   -0.12   -0.03    0.12
18.863000   -0.12   -0.02    0.12
18.864000   -0.12   -0.02    0.12
18.865000   -0.11   -0.02    0.12
18.866000   -0.12   -0.01    0.12
18.867000   -0.12   -0.02    0.12
18.868000   -0.12   -0.02    0.13
18.869000   -0.13   -0.01    0.14
18.870000   -0.13   -0.01    0.14
18.871000   -0.13   -0.01    0.14
18.872000   -0.13   -0.01    0.14
18.873000   -0.14   -0.02    0.14
18.874000   -0.14   -0.02    0.14
18.875000   -0.15   -0.03    0.15
18.876000   -0.15   -0.03    0.14
18.877000   -0.14   -0.03    0.14
18.878000   -0.14   -0.03    0.14
18.879000   -0.14   -0.03    0.13
18.880000   -0.13   -0.03    0.13
18.881000   -0.12   -0.03    0.12
18.882000   -0.12   -0.02    0.12
18.883000   -0.11   -0.02    0.11
18.884000   -0.10   -0.02    0.11
18.885000   -0.09   -0.01    0.11
18.886000   -0.10   -0.00    0.12
18.887000   -0.11   -0.01    0.13
18.888000   -0.12    0.00    0.15
18.889000   -0.12    0.00    0.15
18.890000   -0.12    0.01    0.16
18.891000   -0.13    0.01    0.16
18.892000   -0.13    0.01    0.17
18.893000   -0.14    0.01    0.17
18.894000   -0.15    0.00    0.18
18.895000   -0.15    0.01    0.19
18.896000   -0.15    0.01    0.18
18.897000   -0.14    0.01    0.18
18.898000   -0.14    0.00    0.17
18.899000   -0.14    0.00    0.17
18.900000   -0.14   -0.01    0.15
18.901000   -0.13   -0.01    0.15
18.902000   -0.12   -0.00    0.15
18.903000   -0.11    0.00    0.14
18.904000   -0.11    0.01    0.14
18.905000   -0.11    0.00    0.13
18.906000   -0.11    0.00    0.13
18.907000   -0.11   -0.00    0.14
18.908000   -0.12    0.00    0.14
18.909000   -0.12    0.00    0.15
18.910000   -0.12    0.00    0.15
18.911000   -0.12    0.00    0.15
18.912000   -0.13   -0.00    0.15
18.913000   -0.14   -0.01    0.15
18.914000   -0.15   -0.02    0.15
18.915000   -0.15   -0.02    0.15
18.916000   -0.15   -0.02    0.15
18.917000   -0.13   -0.01    0.14
18.918000   -0.13   -0.02    0.13
18.919000   -0.13   -0.02    0.13
18.920000   -0.13   -0.03    0.13
18.921000   -0.12   -0.03    0.12
18.922000   -0.12   -0.03    0.11
18.923000   -0.11   -0.03    0.11
18.924000   -0.10   -0.02    0.10
18.925000   -0.10   -0.02    0.11
18.926000   -0.10   -0.02    0.11
18.927000   -0.11   -0.02    0.11
18.928000   -0.12   -0.02    0.12
18.929000   -0.12   -0.02    0.12
18.930000   -0.12   -0.02    0.12
18.931000   -0.12   -0.01    0.13
18.932000   -0.12   -0.01    0.13
18.933000   -0.14   -0.01    0.15
18.934000   -0.15   -0.00    0.16
18.935000   -0.15    0.00    0.16
18.936000   -0.15    0.00    0.17
18.937000   -0.14    0.00    0.17
18.938000   -0.14    0.00    0.17
18.939000   -0.14   -0.00    0.16
18.940000   -0.13   -0.01    0.14
18.941000   -0.13   -0.01    0.14
18.942000   -0.13   -0.01    0.14
18.943000   -0.12   -0.01    0.13
18.944000   -0.12   -0.01    0.13
18.945000   -0.12   -0.01    0.13
18.946000   -0.12   -0.02    0.12
18.947000   -0.13   -0.02    0.13
18.948000   -0.13   -0.02    0.13
18.949000   -0.13   -0.02    0.13
18.950000   -0.12   -0.02    0.13
18.951000   -0.12   -0.01    0.13
18.952000   -0.12   -0.01    0.13
18.953000   -0.13   -0.01    0.14
18.954000   -0.14   -0.01    0.14
18.955000   -0.13   -0.02    0.15
18.956000   -0.13   -0.01    0.15
18.957000   -0.12    0.00    0.15
18.958000   -0.12    0.00    0.15
18.959000   -0.12   -0.00    0.14
18.960000   -0.12   -0.00    0.14
18.961000   -0.12   -0.00    0.14
18.962000   -0.11   -0.01    0.13
18.963000   -0.11   -0.01    0.13
18.964000   -0.11   -0.01    0.13
18.965000   -0.11   -0.01    0.13
18.966000   -0.11   -0.01    0.13
18.967000   -0.12   -0.01    0.13
18.968000   -0.11   -0.01    0.13
18.969000   -0.12   -0.01    0.14
18.970000   -0.12   -0.01    0.13
18.971000   -0.13   -0.02    0.14
18.972000   -0.14   -0.02    0.15
18.973000   -0.15   -0.03    0.16
18.974000   -0.16   -0.02    0.16
18.975000   -0.15   -0.01    0.17
18.976000   -0.14    0.00    0.17
18.977000   -0.13    0.01    0.16
18.978000   -0.13    0.01    0.16
18.979000   -0.12    0.00    0.15
18.980000   -0.12    0.00    0.15
18.981000   -0.11    0.00    0.15
18.982000   -0.11    0.00    0.14
18.983000   -0.10    0.00    0.14
18.984000   -0.10    0.01    0.13
18.985000   -0.11    0.00    0.13
18.986000   -0.11    0.00    0.13
18.987000   -0.12   -0.01    0.14
18.988000   -0.13   -0.01    0.14
18.989000   -0.13   -0.01    0.15
18.990000   -0.12    0.00    0.15
18.991000   -0.12    0.01    0.15
18.992000   -0.11    0.01    0.15
18.993000   -0.12    0.01    0.15
18.994000   -0.12    0.01    0.15
18.995000   -0.13    0.00    0.16
18.996000   -0.13    0.00    0.15
18.997000   -0.12    0.00    0.15
18.998000   -0.12   -0.00    0.14
18.999000   -0.12   -0.01    0.13
19.000000   -0.12   -0.01    0.13
19.001000   -0.13   -0.01    0.14
19.002000   -0.12   -0.01    0.13
19.003000   -0.11    0.00    0.13
19.004000   -0.10    0.01    0.13
19.005000   -0.10    0.01    0.13
19.006000   -0.11    0.01    0.13
19.007000   -0.11    0.01    0.14
19.008000   -0.11    0.01    0.15
19.009000   -0.12    0.01    0.15
19.010000   -0.12    0.01    0.15
19.011000   -0.12    0.01    0.16
19.012000   -0.13    0.01    0.16
19.013000   -0.14    0.00    0.15
19.014000   -0.14    0.00    0.15
19.015000   -0.13   -0.00    0.15
19.016000   -0.13    0.00    0.15
19.017000   -0.12   -0.00    0.15
19.018000   -0.12   -0.00    0.14
19.019000   -0.12   -0.01    0.13
19.020000   -0.12   -0.01    0.12
19.021000   -0.11   -0.01    0.12
19.022000   -0.11   -0.01    0.11
19.023000   -0.09   -0.01    0.11
19.024000   -0.09    0.00    0.11
19.025000   -0.08    0.00    0.11
19.026000   -0.09    0.00    0.11
19.027000   -0.10   -0.00    0.11
19.028000   -0.10    0.00    0.12
19.029000   -0.10    0.01    0.13
19.030000   -0.10    0.02    0.13
19.031000   -0.09    0.02    0.14
19.032000   -0.10    0.03    0.14
19.033000   -0.11    0.02    0.14
19.034000   -0.11    0.01    0.15
19.035000   -0.12    0.00    0.15
19.036000   -0.12    0.00    0.15
19.037000   -0.12    0.01    0.15
19.038000   -0.11    0.00    0.13
19.039000   -0.10    0.00    0.12
19.040000   -0.10   -0.00    0.12
19.041000   -0.10   -0.00    0.11
19.042000   -0.09   -0.01    0.11
19.043000   -0.08   -0.00    0.10
19.044000   -0.08   -0.00    0.11
19.045000   -0.09   -0.01    0.11
19.046000   -0.09   -0.01    0.11
19.047000   -0.10   -0.02    0.10
19.048000   -0.09   -0.02    0.11
19.049000   -0.11   -0.01    0.12
19.050000   -0.11   -0.00    0.12
19.051000   -0.11   -0.00    0.13
19.052000   -0.12   -0.01    0.14
19.053000   -0.13   -0.01    0.14
19.054000   -0.12   -0.00    0.14
19.055000   -0.11    0.00    0.14
19.056000   -0.10    0.01    0.14
19.057000   -0.10    0.02    0.14
19.058000   -0.10    0.02    0.15
19.059000   -0.10    0.02    0.14
19.060000   -0.10    0.01    0.14
19.061000   -0.10    0.02    0.14
19.062000   -0.08    0.03    0.14
19.063000   -0.07    0.03    0.14
19.064000   -0.07    0.04    0.14
19.065000   -0.08    0.03    0.14
19.066000   -0.08    0.04    0.15
19.067000   -0.09    0.03    0.15
19.068000   -0.09    0.04    0.15
19.069000   -0.09    0.05    0.16
19.070000   -0.10    0.05    0.17
19.071000   -0.10    0.05    0.17
19.072000   -0.10    0.05    0.17
19.073000   -0.10    0.05    0.17
19.074000   -0.10    0.05    0.17
19.075000   -0.10    0.05    0.17
19.076000   -0.09    0.07    0.18
19.077000   -0.08    0.07    0.18
19.078000   -0.09    0.06    0.17
19.079000   -0.09    0.05    0.16
19.080000   -0.09    0.04    0.16
19.081000   -0.10    0.03    0.15
19.082000   -0.10    0.02    0.14
19.083000   -0.09    0.03    0.14
19.084000   -0.08    0.05    0.14
19.085000   -0.07    0.05    0.15
19.086000   -0.07    0.06    0.15
19.087000   -0.07    0.06    0.15
19.088000   -0.07    0.06    0.15
19.089000   -0.07    0.06    0.15
19.090000   -0.08    0.07    0.16
19.091000   -0.08    0.07    0.17
19.092000   -0.08    0.07    0.17
19.093000   -0.08    0.07    0.16
19.094000   -0.08    0.07    0.16
19.095000   -0.08    0.07    0.17
19.096000   -0.08    0.07    0.16
19.097000   -0.08    0.06    0.15
19.098000   -0.07    0.06    0.14
19.099000   -0.07    0.05    0.14
19.100000   -0.07    0.04    0.13
19.101000   -0.07    0.03    0.12
19.102000   -0.07    0.02    0.11
19.103000   -0.06    0.02    0.10
19.104000   -0.06    0.02    0.10
19.105000   -0.06    0.02    0.10
19.106000   -0.06    0.02    0.10
19.107000   -0.08    0.01    0.10
19.108000   -0.08    0.01    0.11
19.109000   -0.09    0.00    0.11
19.110000   -0.09    0.00    0.11
19.111000   -0.09    0.01    0.11
19.112000   -0.09    0.01    0.11
19.113000   -0.09    0.00    0.11
19.114000   -0.10   -0.01    0.11
19.115000   -0.10   -0.01    0.11
19.116000   -0.11   -0.01    0.11
19.117000   -0.10   -0.02    0.11
19.118000   -0.11   -0.02    0.10
19.119000   -0.10   -0.02    0.10
19.120000   -0.10   -0.03    0.10
19.121000   -0.11   -0.03    0.10
19.122000   -0.10   -0.03    0.09
19.123000   -0.09   -0.02    0.09
19.124000   -0.09   -0.02    0.09
19.125000   -0.09   -0.02    0.09
19.126000   -0.10   -0.02    0.10
19.127000   -0.11   -0.02    0.10
19.128000   -0.10   -0.02    0.11
19.129000   -0.10   -0.01    0.11
19.130000   -0.10   -0.01    0.11
19.131000   -0.10   -0.01    0.11
19.132000   -0.10   -0.01    0.11
19.133000   -0.11   -0.01    0.11
19.134000   -0.11   -0.02    0.11
19.135000   -0.11   -0.02    0.11
19.136000   -0.11   -0.03    0.11
19.137000   -0.10   -0.03    0.10
19.138000   -0.10   -0.04    0.08
19.139000   -0.09   -0.04    0.08
19.140000   -0.09   -0.04    0.07
19.141000   -0.09   -0.05    0.07
19.142000   -0.09   -0.05    0.07
19.143000   -0.08   -0.05    0.07
19.144000   -0.07   -0.04    0.07
19.145000   -0.08   -0.04    0.07
19.146000   -0.07   -0.04    0.07
19.147000   -0.08   -0.03    0.08
19.148000   -0.09   -0.02    0.09
19.149000   -0.10   -0.02    0.11
19.150000   -0.11   -0.01    0.12
19.151000   -0.11   -0.01    0.12
19.152000   -0.11   -0.01    0.13
19.153000   -0.12   -0.01    0.14
19.154000   -0.13   -0.01    0.15
19.155000   -0.13   -0.01    0.15
19.156000   -0.13   -0.01    0.15
19.157000   -0.12   -0.01    0.15
19.158000   -0.12   -0.01    0.14
19.159000   -0.13   -0.03    0.13
19.160000   -0.13   -0.04    0.12
19.161000   -0.13   -0.04    0.11
19.162000   -0.12   -0.05    0.11
19.163000   -0.11   -0.05    0.10
19.164000   -0.11   -0.04    0.10
19.165000   -0.11   -0.04    0.10
19.166000   -0.11   -0.04    0.10
19.167000   -0.12   -0.05    0.10
19.168000   -0.12   -0.04    0.10
19.169000   -0.11   -0.03    0.11
19.170000   -0.11   -0.03    0.11
19.171000   -0.11   -0.02    0.11
19.172000   -0.11   -0.03    0.11
19.173000   -0.12   -0.03    0.11
19.174000   -0.12   -0.03    0.11
19.175000   -0.12   -0.03    0.11
19.176000   -0.11   -0.03    0.11
19.177000   -0.11   -0.03    0.11
19.178000   -0.11   -0.04    0.09
19.179000   -0.11   -0.05    0.08
19.180000   -0.11   -0.05    0.09
19.181000   -0.11   -0.06    0.08
19.182000   -0.11   -0.06    0.07
19.183000   -0.11   -0.06    0.07
19.184000   -0.10   -0.05    0.07
19.185000   -0.10   -0.05    0.07
19.186000   -0.09   -0.05    0.07
19.187000   -0.09   -0.05    0.06
19.188000   -0.07   -0.03    0.06
19.189000   -0.06   -0.03    0.06
19.190000   -0.05   -0.02    0.06
19.191000   -0.05   -0.01    0.06
19.192000   -0.04    0.00    0.06
19.193000   -0.04    0.02    0.07
19.194000   -0.03    0.05    0.09
19.195000   -0.01    0.08    0.10
19.196000    0.02    0.11    0.11
19.197000    0.06    0.16    0.11
19.198000    0.11    0.20    0.11
19.199000    0.16    0.23    0.09
19.200000    0.21    0.28    0.08
19.201000    0.27    0.33    0.07
19.202000    0.33    0.39    0.06
19.203000    0.40    0.44    0.05
19.204000    0.44    0.49    0.06
19.205000    0.47    0.55    0.09
19.206000    0.50    0.61    0.13
19.207000    0.51    0.67    0.17
19.208000    0.52    0.74    0.22
19.209000    0.51    0.79    0.29
19.210000    0.50    0.86    0.37
19.211000    0.48    0.93    0.46
19.212000    0.45    0.99    0.55
19.213000    0.42    1.05    0.63
19.214000    0.39    1.10    0.71
19.215000    0.35    1.13    0.78
19.216000    0.31    1.14    0.83
19.217000    0.27    1.14    0.88
19.218000    0.20    1.12    0.92
19.219000    0.12    1.07    0.96
19.220000    0.03    1.02    0.99
19.221000   -0.07    0.94    1.02
19.222000   -0.16    0.85    1.03
19.223000   -0.25    0.78    1.05
19.224000   -0.34    0.69    1.06
19.225000   -0.43    0.61    1.06
19.226000   -0.51    0.52    1.05
19.227000   -0.57    0.44    1.03
19.228000   -0.62    0.38    1.01
19.229000   -0.66    0.32    0.99
19.230000   -0.70    0.26    0.97
19.231000   -0.74    0.21    0.96
19.232000   -0.75    0.17    0.95
19.233000   -0.78    0.13    0.93
19.234000   -0.80    0.09    0.92
19.235000   -0.83    0.06    0.92
19.236000   -0.85    0.04    0.91
19.237000   -0.86    0.03    0.91
19.238000   -0.87    0.01    0.89
19.239000   -0.87   -0.01    0.88
19.240000   -0.87   -0.03    0.85
19.241000   -0.85   -0.05    0.83
19.242000   -0.84   -0.07    0.79
19.243000   -0.81   -0.08    0.75
19.244000   -0.78   -0.10    0.71
19.245000   -0.75   -0.12    0.66
19.246000   -0.74   -0.14    0.62
