Time(s)  1ch(mV)  2ch(mV)  3ch(mV)
14.976000   -0.20   -0.03    0.19
14.977000   -0.19   -0.03    0.17
14.978000   -0.16   -0.02    0.16
14.979000   -0.12    0.00    0.13
14.980000   -0.06    0.03    0.10
14.981000   -0.02    0.04    0.08
14.982000   -0.02    0.06    0.09
14.983000   -0.00    0.07    0.09
14.984000    0.00    0.08    0.09
14.985000    0.00    0.07    0.08
14.986000    0.00    0.06    0.08
14.987000   -0.00    0.06    0.08
14.988000   -0.01    0.06    0.08
14.989000   -0.02    0.06    0.09
14.990000   -0.03    0.06    0.10
14.991000   -0.04    0.04    0.11
14.992000   -0.07    0.03    0.11
14.993000   -0.09    0.02    0.12
14.994000   -0.13    0.00    0.15
14.995000   -0.16   -0.01    0.16
14.996000   -0.16   -0.01    0.16
14.997000   -0.15   -0.02    0.14
14.998000   -0.14   -0.04    0.12
14.999000   -0.14   -0.06    0.10
15.000000   -0.15   -0.07    0.09
15.001000   -0.15   -0.08    0.08
15.002000   -0.15   -0.09    0.08
15.003000   -0.15   -0.09    0.08
15.004000   -0.16   -0.08    0.10
15.005000   -0.18   -0.09    0.11
15.006000   -0.19   -0.10    0.12
15.007000   -0.20   -0.10    0.12
15.008000   -0.19   -0.08    0.14
15.009000   -0.21   -0.08    0.16
15.010000   -0.24   -0.09    0.17
15.011000   -0.25   -0.09    0.18
15.012000   -0.24   -0.08    0.18
15.013000   -0.22   -0.07    0.17
15.014000   -0.17   -0.04    0.14
15.015000   -0.11   -0.01    0.12
15.016000   -0.08    0.00    0.09
15.017000   -0.05    0.00    0.07
15.018000   -0.03    0.01    0.06
15.019000   -0.01    0.01    0.04
15.020000    0.00    0.02    0.02
15.021000    0.00    0.01    0.02
15.022000    0.00    0.00    0.02
15.023000    0.00   -0.00    0.02
15.024000    0.00   -0.00    0.02
15.025000   -0.00   -0.01    0.01
15.026000   -0.02   -0.03    0.02
15.027000   -0.06   -0.04    0.03
15.028000   -0.06   -0.03    0.05
15.029000   -0.07   -0.03    0.07
15.030000   -0.08   -0.03    0.08
15.031000   -0.10   -0.03    0.09
15.032000   -0.12   -0.04    0.11
15.033000   -0.18   -0.06    0.14
15.034000   -0.24   -0.07    0.19
15.035000   -0.25   -0.08    0.19
15.036000   -0.25   -0.08    0.19
15.037000   -0.23   -0.06    0.18
15.038000   -0.20   -0.04    0.17
15.039000   -0.17   -0.02    0.16
15.040000   -0.16   -0.01    0.15
15.041000   -0.14   -0.01    0.14
15.042000   -0.14   -0.03    0.12
15.043000   -0.12   -0.03    0.11
15.044000   -0.11   -0.04    0.08
15.045000   -0.10   -0.06    0.06
15.046000   -0.10   -0.06    0.06
15.047000   -0.08   -0.04    0.05
15.048000   -0.04   -0.03    0.03
15.049000   -0.01   -0.03   -0.00
15.050000    0.01   -0.02   -0.01
15.051000    0.03   -0.00   -0.01
15.052000    0.02    0.01    0.01
15.053000    0.00    0.01    0.02
15.054000   -0.01   -0.00    0.02
15.055000   -0.03   -0.02    0.03
15.056000   -0.05   -0.02    0.04
15.057000   -0.04   -0.01    0.04
15.058000   -0.06   -0.02    0.06
15.059000   -0.10   -0.04    0.09
15.060000   -0.15   -0.05    0.12
15.061000   -0.16   -0.05    0.13
15.062000   -0.17   -0.05    0.14
15.063000   -0.18   -0.07    0.14
15.064000   -0.20   -0.10    0.12
15.065000   -0.21   -0.12    0.11
15.066000   -0.22   -0.13    0.11
15.067000   -0.23   -0.14    0.13
15.068000   -0.25   -0.13    0.14
15.069000   -0.27   -0.13    0.17
15.070000   -0.27   -0.11    0.18
15.071000   -0.25   -0.11    0.17
15.072000   -0.23   -0.09    0.16
15.073000   -0.21   -0.08    0.14
15.074000   -0.18   -0.06    0.13
15.075000   -0.13   -0.03    0.11
15.076000   -0.10   -0.02    0.09
15.077000   -0.09   -0.03    0.07
15.078000   -0.08   -0.04    0.05
15.079000   -0.06   -0.05    0.02
15.080000   -0.03   -0.06   -0.02
15.081000   -0.00   -0.05   -0.03
15.082000    0.00   -0.03   -0.02
15.083000    0.02    0.02    0.01
15.084000    0.04    0.06    0.04
15.085000    0.03    0.09    0.08
15.086000    0.02    0.13    0.12
15.087000    0.04    0.17    0.14
15.088000    0.08    0.21    0.14
15.089000    0.12    0.25    0.13
15.090000    0.16    0.28    0.13
15.091000    0.21    0.33    0.12
15.092000    0.29    0.39    0.12
15.093000    0.33    0.46    0.12
15.094000    0.38    0.50    0.12
15.095000    0.41    0.54    0.14
15.096000    0.41    0.58    0.17
15.097000    0.44    0.65    0.21
15.098000    0.49    0.73    0.25
15.099000    0.52    0.82    0.30
15.100000    0.57    0.91    0.34
15.101000    0.59    1.00    0.41
15.102000    0.59    1.08    0.49
15.103000    0.59    1.16    0.57
15.104000    0.60    1.24    0.64
15.105000    0.63    1.31    0.68
15.106000    0.63    1.37    0.73
15.107000    0.61    1.38    0.77
15.108000    0.58    1.38    0.80
15.109000    0.52    1.38    0.86
15.110000    0.45    1.38    0.92
15.111000    0.35    1.33    0.98
15.112000    0.24    1.27    1.05
15.113000    0.09    1.18    1.09
15.114000   -0.06    1.09    1.15
15.115000   -0.18    0.99    1.17
15.116000   -0.27    0.90    1.17
15.117000   -0.34    0.81    1.15
15.118000   -0.43    0.69    1.12
15.119000   -0.52    0.57    1.10
15.120000   -0.59    0.46    1.07
15.121000   -0.65    0.38    1.04
15.122000   -0.71    0.31    1.02
15.123000   -0.75    0.24    1.00
15.124000   -0.80    0.17    0.98
15.125000   -0.85    0.11    0.97
15.126000   -0.88    0.08    0.97
15.127000   -0.90    0.06    0.97
15.128000   -0.92    0.04    0.97
15.129000   -0.95   -0.00    0.96
15.130000   -0.95   -0.03    0.93
15.131000   -0.94   -0.06    0.88
15.132000   -0.91   -0.09    0.84
15.133000   -0.91   -0.14    0.78
15.134000   -0.93   -0.20    0.73
15.135000   -0.92   -0.26    0.67
15.136000   -0.89   -0.30    0.62
15.137000   -0.88   -0.34    0.56
15.138000   -0.85   -0.37    0.50
15.139000   -0.81   -0.40    0.43
15.140000   -0.80   -0.42    0.40
15.141000   -0.77   -0.41    0.37
15.142000   -0.72   -0.40    0.33
15.143000   -0.66   -0.37    0.31
15.144000   -0.59   -0.33    0.27
15.145000   -0.53   -0.30    0.25
15.146000   -0.51   -0.30    0.22
15.147000   -0.50   -0.30    0.21
15.148000   -0.45   -0.29    0.18
15.149000   -0.41   -0.27    0.15
15.150000   -0.39   -0.27    0.14
15.151000   -0.36   -0.26    0.12
15.152000   -0.33   -0.25    0.11
15.153000   -0.30   -0.22    0.10
15.154000   -0.27   -0.20    0.09
15.155000   -0.27   -0.20    0.09
15.156000   -0.29   -0.22    0.09
15.157000   -0.26   -0.21    0.07
15.158000   -0.23   -0.20    0.05
15.159000   -0.23   -0.21    0.03
15.160000   -0.23   -0.22    0.02
15.161000   -0.21   -0.22    0.01
15.162000   -0.18   -0.19    0.00
15.163000   -0.15   -0.17    0.00
15.164000   -0.13   -0.16   -0.00
15.165000   -0.12   -0.15   -0.01
15.166000   -0.10   -0.13   -0.02
15.167000   -0.07   -0.10   -0.02
15.168000   -0.04   -0.08   -0.02
15.169000   -0.02   -0.06   -0.03
15.170000    0.00   -0.04   -0.03
15.171000    0.03   -0.03   -0.04
15.172000    0.04   -0.02   -0.04
15.173000    0.02   -0.04   -0.05
15.174000    0.02   -0.05   -0.06
15.175000    0.04   -0.04   -0.07
15.176000    0.04   -0.05   -0.08
15.177000    0.03   -0.07   -0.09
15.178000    0.04   -0.09   -0.12
15.179000    0.03   -0.11   -0.12
15.180000    0.00   -0.13   -0.11
15.181000   -0.03   -0.13   -0.08
15.182000   -0.06   -0.13   -0.04
15.183000   -0.08   -0.11   -0.01
15.184000   -0.10   -0.10    0.01
15.185000   -0.09   -0.09    0.02
15.186000   -0.09   -0.09    0.02
15.187000   -0.10   -0.08    0.04
15.188000   -0.12   -0.09    0.06
15.189000   -0.13   -0.09    0.07
15.190000   -0.12   -0.08    0.07
15.191000   -0.09   -0.04    0.07
15.192000   -0.05   -0.01    0.05
15.193000   -0.02    0.01    0.05
15.194000   -0.00    0.02    0.04
15.195000    0.00    0.02    0.03
15.196000    0.01    0.00    0.01
15.197000    0.01   -0.01   -0.00
15.198000   -0.01   -0.03    0.00
15.199000   -0.02   -0.04   -0.01
15.200000   -0.02   -0.04   -0.00
15.201000   -0.01   -0.03   -0.00
15.202000    0.01   -0.01   -0.01
15.203000    0.05    0.00   -0.03
15.204000    0.07    0.00   -0.05
15.205000    0.09    0.01   -0.06
15.206000    0.08   -0.00   -0.07
15.207000    0.05   -0.02   -0.05
15.208000    0.03   -0.03   -0.04
15.209000    0.04   -0.03   -0.05
15.210000    0.05   -0.03   -0.05
15.211000    0.04   -0.03   -0.06
15.212000    0.02   -0.03   -0.04
15.213000   -0.01   -0.04   -0.01
15.214000   -0.02   -0.02    0.02
15.215000   -0.04   -0.02    0.04
15.216000   -0.06   -0.03    0.05
15.217000   -0.05   -0.03    0.05
15.218000   -0.03   -0.02    0.03
15.219000   -0.02   -0.02    0.01
15.220000   -0.01   -0.02   -0.01
15.221000    0.03   -0.01   -0.03
15.222000    0.06    0.00   -0.05
15.223000    0.09    0.01   -0.06
15.224000    0.11    0.01   -0.09
15.225000    0.12   -0.00   -0.11
15.226000    0.10   -0.01   -0.10
15.227000    0.10   -0.02   -0.10
15.228000    0.11   -0.01   -0.11
15.229000    0.13   -0.00   -0.11
15.230000    0.15    0.00   -0.12
15.231000    0.14   -0.01   -0.12
15.232000    0.10   -0.03   -0.11
15.233000    0.03   -0.08   -0.08
15.234000   -0.01   -0.09   -0.05
15.235000   -0.02   -0.08   -0.04
15.236000   -0.02   -0.07   -0.03
15.237000   -0.03   -0.06   -0.01
15.238000   -0.04   -0.07    0.00
15.239000   -0.06   -0.07    0.01
15.240000   -0.06   -0.07    0.01
15.241000   -0.06   -0.07    0.01
15.242000   -0.06   -0.06    0.02
15.243000   -0.05   -0.05    0.03
15.244000   -0.04   -0.04    0.02
15.245000   -0.01   -0.03    0.01
15.246000    0.01   -0.02   -0.01
15.247000    0.05   -0.00   -0.04
15.248000    0.09    0.02   -0.05
15.249000    0.12    0.04   -0.07
15.250000    0.14    0.03   -0.08
15.251000    0.13    0.02   -0.09
15.252000    0.10    0.01   -0.07
15.253000    0.06   -0.00   -0.05
15.254000    0.04    0.00   -0.02
15.255000    0.04    0.01   -0.01
15.256000    0.03    0.01   -0.01
15.257000    0.03    0.02    0.00
15.258000    0.04    0.03    0.00
15.259000    0.03    0.03    0.01
15.260000   -0.00    0.04    0.05
15.261000   -0.00    0.04    0.06
15.262000    0.00    0.05    0.06
15.263000    0.02    0.04    0.04
15.264000    0.03    0.04    0.01
15.265000    0.02    0.02    0.01
15.266000    0.01   -0.01    0.00
15.267000    0.02   -0.01   -0.01
15.268000    0.07    0.02   -0.04
15.269000    0.12    0.03   -0.08
15.270000    0.16    0.04   -0.10
15.271000    0.18    0.05   -0.11
15.272000    0.16    0.05   -0.09
15.273000    0.14    0.05   -0.07
15.274000    0.12    0.06   -0.03
15.275000    0.08    0.08    0.02
15.276000    0.05    0.09    0.06
15.277000    0.02    0.09    0.09
15.278000   -0.01    0.07    0.11
15.279000   -0.04    0.05    0.12
15.280000   -0.06    0.05    0.12
15.281000   -0.04    0.06    0.11
15.282000   -0.01    0.05    0.09
15.283000   -0.01    0.04    0.08
15.284000   -0.00    0.03    0.06
15.285000    0.01    0.04    0.05
15.286000    0.02    0.04    0.04
15.287000    0.04    0.05    0.02
15.288000    0.09    0.05   -0.02
15.289000    0.13    0.05   -0.06
15.290000    0.15    0.05   -0.08
15.291000    0.15    0.05   -0.07
15.292000    0.14    0.04   -0.08
15.293000    0.16    0.02   -0.12
15.294000    0.21    0.03   -0.16
15.295000    0.20    0.05   -0.13
15.296000    0.14    0.05   -0.08
15.297000    0.11    0.06   -0.03
15.298000    0.08    0.06    0.00
15.299000    0.04    0.04    0.02
15.300000    0.01    0.04    0.04
15.301000    0.02    0.05    0.04
15.302000    0.02    0.06    0.06
15.303000    0.04    0.09    0.07
15.304000    0.05    0.10    0.05
15.305000    0.07    0.10    0.05
15.306000    0.06    0.10    0.05
15.307000    0.08    0.11    0.03
15.308000    0.09    0.10    0.03
15.309000    0.07    0.08    0.02
15.310000    0.05    0.06    0.03
15.311000    0.05    0.04    0.01
15.312000    0.05    0.01   -0.02
15.313000    0.05   -0.02   -0.07
15.314000    0.09   -0.01   -0.09
15.315000    0.12    0.00   -0.11
15.316000    0.12   -0.00   -0.10
15.317000    0.11    0.00   -0.10
15.318000    0.12   -0.00   -0.10
15.319000    0.11    0.00   -0.09
15.320000    0.11    0.03   -0.07
15.321000    0.12    0.07   -0.04
15.322000    0.12    0.09   -0.01
15.323000    0.13    0.11    0.01
15.324000    0.12    0.12    0.02
15.325000    0.10    0.12    0.04
15.326000    0.07    0.11    0.06
15.327000    0.04    0.10    0.09
15.328000    0.04    0.11    0.09
15.329000    0.06    0.13    0.09
15.330000    0.07    0.12    0.07
15.331000    0.07    0.11    0.07
15.332000    0.11    0.12    0.04
15.333000    0.12    0.13    0.03
15.334000    0.13    0.14    0.03
15.335000    0.15    0.15    0.02
15.336000    0.17    0.15   -0.01
15.337000    0.19    0.13   -0.04
15.338000    0.22    0.11   -0.09
15.339000    0.23    0.09   -0.12
15.340000    0.22    0.08   -0.12
15.341000    0.21    0.07   -0.12
15.342000    0.18    0.06   -0.10
15.343000    0.14    0.06   -0.06
15.344000    0.11    0.05   -0.03
15.345000    0.06    0.06    0.01
15.346000    0.04    0.06    0.04
15.347000    0.02    0.07    0.06
15.348000    0.03    0.07    0.06
15.349000    0.05    0.09    0.05
15.350000    0.09    0.10    0.02
15.351000    0.12    0.12    0.02
15.352000    0.16    0.14   -0.00
15.353000    0.21    0.15   -0.05
15.354000    0.24    0.16   -0.08
15.355000    0.26    0.16   -0.09
15.356000    0.27    0.16   -0.10
15.357000    0.24    0.15   -0.07
15.358000    0.17    0.13   -0.01
15.359000    0.10    0.11    0.03
15.360000    0.06    0.11    0.07
15.361000    0.03    0.11    0.10
15.362000    0.03    0.11    0.09
15.363000    0.05    0.11    0.08
15.364000    0.05    0.10    0.07
15.365000    0.06    0.10    0.06
15.366000    0.08    0.11    0.05
15.367000    0.12    0.12    0.02
15.368000    0.15    0.14    0.01
15.369000    0.16    0.14    0.01
15.370000    0.15    0.14    0.01
15.371000    0.14    0.13    0.02
15.372000    0.16    0.16    0.02
15.373000    0.17    0.16    0.01
15.374000    0.18    0.17   -0.00
15.375000    0.19    0.16   -0.01
15.376000    0.18    0.15   -0.00
15.377000    0.17    0.15    0.00
15.378000    0.13    0.13    0.02
15.379000    0.09    0.11    0.04
15.380000    0.07    0.09    0.04
15.381000    0.05    0.07    0.04
15.382000    0.06    0.07    0.03
15.383000    0.11    0.11    0.01
15.384000    0.16    0.15    0.00
15.385000    0.20    0.18    0.00
15.386000    0.22    0.20   -0.01
15.387000    0.23    0.20   -0.02
15.388000    0.21    0.19   -0.01
15.389000    0.20    0.19    0.02
15.390000    0.15    0.18    0.05
15.391000    0.11    0.17    0.08
15.392000    0.10    0.18    0.10
15.393000    0.10    0.20    0.11
15.394000    0.12    0.21    0.09
15.395000    0.13    0.20    0.08
15.396000    0.17    0.20    0.04
15.397000    0.19    0.19    0.01
15.398000    0.19    0.18    0.00
15.399000    0.20    0.18   -0.01
15.400000    0.18    0.18    0.01
15.401000    0.17    0.18    0.01
15.402000    0.17    0.18    0.01
15.403000    0.15    0.17    0.04
15.404000    0.13    0.17    0.06
15.405000    0.13    0.19    0.07
15.406000    0.12    0.18    0.08
15.407000    0.11    0.16    0.07
15.408000    0.09    0.14    0.07
15.409000    0.08    0.10    0.05
15.410000    0.07    0.07    0.03
15.411000    0.07    0.05   -0.00
15.412000    0.09    0.02   -0.04
15.413000    0.12    0.03   -0.08
15.414000    0.19    0.04   -0.13
15.415000    0.25    0.06   -0.17
15.416000    0.28    0.09   -0.17
15.417000    0.27    0.11   -0.14
15.418000    0.23    0.12   -0.08
15.419000    0.16    0.14   -0.01
15.420000    0.09    0.13    0.08
15.421000    0.00    0.12    0.14
15.422000   -0.06    0.11    0.19
15.423000   -0.09    0.10    0.21
15.424000   -0.13    0.06    0.22
15.425000   -0.18    0.02    0.23
15.426000   -0.19    0.00    0.21
15.427000   -0.17   -0.00    0.19
15.428000   -0.17    0.00    0.18
15.429000   -0.13    0.02    0.17
15.430000   -0.08    0.04    0.14
15.431000   -0.02    0.08    0.11
15.432000    0.03    0.09    0.07
15.433000    0.07    0.08    0.03
15.434000    0.10    0.08   -0.01
15.435000    0.13    0.08   -0.04
15.436000    0.13    0.06   -0.06
15.437000    0.12    0.05   -0.04
15.438000    0.06    0.04    0.00
15.439000   -0.02    0.02    0.05
15.440000   -0.09    0.00    0.11
15.441000   -0.14   -0.01    0.15
15.442000   -0.17   -0.01    0.17
15.443000   -0.18    0.00    0.20
15.444000   -0.20   -0.01    0.21
15.445000   -0.20   -0.01    0.21
15.446000   -0.22   -0.03    0.21
15.447000   -0.25   -0.06    0.21
15.448000   -0.27   -0.07    0.22
15.449000   -0.28   -0.07    0.23
15.450000   -0.27   -0.07    0.22
15.451000   -0.26   -0.07    0.21
15.452000   -0.26   -0.08    0.19
15.453000   -0.24   -0.10    0.17
15.454000   -0.23   -0.10    0.15
15.455000   -0.20   -0.08    0.14
15.456000   -0.18   -0.08    0.13
15.457000   -0.18   -0.08    0.12
15.458000   -0.18   -0.10    0.11
15.459000   -0.21   -0.13    0.09
15.460000   -0.22   -0.16    0.09
15.461000   -0.23   -0.15    0.11
15.462000   -0.23   -0.13    0.13
15.463000   -0.23   -0.11    0.14
15.464000   -0.22   -0.11    0.13
15.465000   -0.21   -0.11    0.12
15.466000   -0.21   -0.12    0.11
15.467000   -0.21   -0.13    0.11
15.468000   -0.22   -0.13    0.11
15.469000   -0.21   -0.12    0.11
15.470000   -0.22   -0.11    0.14
15.471000   -0.22   -0.10    0.15
15.472000   -0.23   -0.08    0.16
15.473000   -0.24   -0.10    0.16
15.474000   -0.23   -0.09    0.17
15.475000   -0.23   -0.07    0.18
15.476000   -0.22   -0.06    0.18
15.477000   -0.21   -0.06    0.17
15.478000   -0.22   -0.06    0.18
15.479000   -0.24   -0.07    0.18
15.480000   -0.22   -0.07    0.17
15.481000   -0.23   -0.07    0.17
15.482000   -0.21   -0.07    0.16
15.483000   -0.18   -0.07    0.13
15.484000   -0.18   -0.09    0.11
15.485000   -0.18   -0.11    0.09
15.486000   -0.17   -0.11    0.07
15.487000   -0.17   -0.14    0.05
15.488000   -0.18   -0.16    0.03
15.489000   -0.19   -0.17    0.04
15.490000   -0.20   -0.18    0.05
15.491000   -0.23   -0.20    0.05
15.492000   -0.23   -0.19    0.06
15.493000   -0.20   -0.15    0.07
15.494000   -0.15   -0.10    0.07
15.495000   -0.13   -0.06    0.09
15.496000   -0.13   -0.03    0.12
15.497000   -0.14   -0.01    0.14
15.498000   -0.15   -0.01    0.17
15.499000   -0.18   -0.02    0.18
15.500000   -0.20   -0.03    0.19
15.501000   -0.20   -0.04    0.18
15.502000   -0.19   -0.05    0.16
15.503000   -0.17   -0.04    0.15
15.504000   -0.17   -0.04    0.15
15.505000   -0.20   -0.06    0.17
15.506000   -0.21   -0.06    0.18
15.507000   -0.23   -0.07    0.19
15.508000   -0.23   -0.06    0.19
15.509000   -0.23   -0.06    0.19
15.510000   -0.24   -0.08    0.19
15.511000   -0.24   -0.10    0.17
15.512000   -0.23   -0.10    0.15
15.513000   -0.21   -0.08    0.14
15.514000   -0.15   -0.06    0.11
15.515000   -0.10   -0.05    0.07
15.516000   -0.06   -0.05    0.03
15.517000   -0.02   -0.05   -0.01
15.518000    0.02   -0.04   -0.05
15.519000    0.07   -0.03   -0.10
15.520000    0.12   -0.03   -0.14
15.521000    0.14   -0.04   -0.17
15.522000    0.14   -0.05   -0.17
15.523000    0.11   -0.04   -0.12
15.524000    0.03   -0.04   -0.05
15.525000   -0.04   -0.03    0.03
15.526000   -0.13   -0.04    0.11
15.527000   -0.22   -0.06    0.19
15.528000   -0.28   -0.07    0.23
15.529000   -0.29   -0.07    0.24
15.530000   -0.31   -0.08    0.25
15.531000   -0.30   -0.08    0.24
15.532000   -0.31   -0.10    0.23
15.533000   -0.32   -0.11    0.22
15.534000   -0.32   -0.12    0.21
15.535000   -0.31   -0.13    0.20
15.536000   -0.31   -0.14    0.19
15.537000   -0.25   -0.11    0.15
15.538000   -0.16   -0.08    0.09
15.539000   -0.08   -0.05    0.04
15.540000   -0.05   -0.03    0.03
15.541000   -0.04   -0.03    0.03
15.542000   -0.06   -0.04    0.03
15.543000   -0.07   -0.04    0.04
15.544000   -0.08   -0.05    0.05
15.545000   -0.10   -0.06    0.06
15.546000   -0.11   -0.06    0.07
15.547000   -0.10   -0.05    0.08
15.548000   -0.13   -0.06    0.10
15.549000   -0.17   -0.08    0.12
15.550000   -0.21   -0.11    0.13
15.551000   -0.26   -0.12    0.17
15.552000   -0.29   -0.14    0.19
15.553000   -0.29   -0.12    0.19
15.554000   -0.27   -0.11    0.19
15.555000   -0.26   -0.09    0.20
15.556000   -0.25   -0.08    0.19
15.557000   -0.22   -0.08    0.16
15.558000   -0.19   -0.08    0.14
15.559000   -0.18   -0.08    0.11
15.560000   -0.15   -0.08    0.09
15.561000   -0.11   -0.04    0.09
15.562000   -0.11   -0.02    0.11
15.563000   -0.12   -0.02    0.12
15.564000   -0.13   -0.04    0.12
15.565000   -0.13   -0.05    0.10
15.566000   -0.10   -0.05    0.07
15.567000   -0.08   -0.06    0.05
15.568000   -0.09   -0.06    0.05
15.569000   -0.09   -0.05    0.05
15.570000   -0.09   -0.06    0.06
15.571000   -0.14   -0.07    0.09
15.572000   -0.19   -0.09    0.13
15.573000   -0.25   -0.11    0.16
15.574000   -0.28   -0.11    0.19
15.575000   -0.29   -0.11    0.21
15.576000   -0.30   -0.11    0.21
15.577000   -0.31   -0.13    0.18
15.578000   -0.28   -0.13    0.17
15.579000   -0.24   -0.11    0.15
15.580000   -0.19   -0.07    0.14
15.581000   -0.16   -0.05    0.13
15.582000   -0.15   -0.06    0.11
15.583000   -0.13   -0.07    0.08
15.584000   -0.11   -0.08    0.05
15.585000   -0.08   -0.09    0.01
15.586000   -0.05   -0.08   -0.01
15.587000   -0.00   -0.07   -0.05
15.588000    0.03   -0.06   -0.07
15.589000    0.07   -0.06   -0.11
15.590000    0.09   -0.06   -0.13
15.591000    0.08   -0.07   -0.13
15.592000    0.02   -0.07   -0.06
15.593000   -0.06   -0.07    0.01
15.594000   -0.12   -0.07    0.07
15.595000   -0.17   -0.09    0.11
15.596000   -0.22   -0.09    0.17
15.597000   -0.26   -0.09    0.21
15.598000   -0.29   -0.08    0.22
15.599000   -0.31   -0.10    0.23
15.600000   -0.30   -0.10    0.22
15.601000   -0.27   -0.08    0.21
15.602000   -0.25   -0.06    0.20
15.603000   -0.21   -0.04    0.20
15.604000   -0.18   -0.03    0.17
15.605000   -0.17   -0.03    0.16
15.606000   -0.16   -0.02    0.14
15.607000   -0.14   -0.04    0.12
15.608000   -0.13   -0.05    0.10
15.609000   -0.11   -0.07    0.07
15.610000   -0.09   -0.07    0.04
15.611000   -0.06   -0.07    0.01
15.612000   -0.04   -0.09   -0.03
15.613000   -0.02   -0.11   -0.07
15.614000   -0.01   -0.11   -0.08
15.615000   -0.02   -0.11   -0.07
15.616000   -0.05   -0.10   -0.03
15.617000   -0.08   -0.09    0.01
15.618000   -0.11   -0.09    0.04
15.619000   -0.11   -0.08    0.05
15.620000   -0.12   -0.08    0.06
15.621000   -0.15   -0.08    0.09
15.622000   -0.17   -0.08    0.11
15.623000   -0.18   -0.09    0.10
15.624000   -0.19   -0.10    0.11
15.625000   -0.19   -0.10    0.11
15.626000   -0.17   -0.08    0.10
15.627000   -0.17   -0.08    0.11
15.628000   -0.16   -0.08    0.10
15.629000   -0.17   -0.09    0.11
15.630000   -0.18   -0.10    0.11
15.631000   -0.17   -0.09    0.10
15.632000   -0.15   -0.09    0.09
15.633000   -0.13   -0.10    0.06
15.634000   -0.10   -0.09    0.03
15.635000   -0.06   -0.07    0.01
15.636000   -0.04   -0.05    0.00
15.637000   -0.03   -0.05    0.00
15.638000   -0.03   -0.05    0.00
15.639000   -0.06   -0.06    0.01
15.640000   -0.11   -0.08    0.06
15.641000   -0.16   -0.08    0.11
15.642000   -0.17   -0.08    0.12
15.643000   -0.16   -0.05    0.14
15.644000   -0.16   -0.03    0.15
15.645000   -0.16   -0.03    0.16
15.646000   -0.17   -0.03    0.15
15.647000   -0.16   -0.04    0.14
15.648000   -0.14   -0.04    0.11
15.649000   -0.11   -0.04    0.09
15.650000   -0.05   -0.04    0.04
15.651000   -0.01   -0.03   -0.00
15.652000    0.00   -0.04   -0.03
15.653000    0.03   -0.06   -0.07
15.654000    0.04   -0.06   -0.07
15.655000   -0.03   -0.08   -0.03
15.656000   -0.10   -0.11    0.02
15.657000   -0.17   -0.13    0.07
15.658000   -0.21   -0.13    0.10
15.659000   -0.22   -0.12    0.12
15.660000   -0.24   -0.12    0.14
15.661000   -0.28   -0.15    0.15
15.662000   -0.29   -0.16    0.15
15.663000   -0.30   -0.15    0.17
15.664000   -0.31   -0.16    0.17
15.665000   -0.30   -0.16    0.15
15.666000   -0.27   -0.15    0.13
15.667000   -0.22   -0.11    0.12
15.668000   -0.15   -0.06    0.09
15.669000   -0.08   -0.01    0.08
15.670000   -0.04    0.01    0.08
15.671000   -0.03    0.03    0.07
15.672000   -0.02    0.02    0.06
15.673000   -0.01    0.02    0.04
15.674000    0.01    0.01    0.02
15.675000   -0.00   -0.00    0.02
15.676000   -0.05   -0.03    0.04
15.677000   -0.09   -0.06    0.05
15.678000   -0.11   -0.07    0.06
15.679000   -0.12   -0.08    0.07
15.680000   -0.13   -0.09    0.07
15.681000   -0.13   -0.09    0.06
15.682000   -0.12   -0.11    0.05
15.683000   -0.13   -0.11    0.06
15.684000   -0.15   -0.10    0.07
15.685000   -0.15   -0.10    0.08
15.686000   -0.16   -0.09    0.10
15.687000   -0.15   -0.07    0.10
15.688000   -0.15   -0.07    0.11
15.689000   -0.19   -0.09    0.12
15.690000   -0.21   -0.10    0.14
15.691000   -0.22   -0.09    0.16
15.692000   -0.23   -0.08    0.17
15.693000   -0.23   -0.10    0.16
15.694000   -0.21   -0.09    0.14
15.695000   -0.19   -0.09    0.12
15.696000   -0.17   -0.08    0.11
15.697000   -0.14   -0.07    0.09
15.698000   -0.13   -0.07    0.08
15.699000   -0.13   -0.06    0.08
15.700000   -0.12   -0.06    0.08
15.701000   -0.09   -0.05    0.05
15.702000   -0.07   -0.04    0.04
15.703000   -0.05   -0.02    0.05
15.704000   -0.05    0.00    0.06
15.705000   -0.05   -0.01    0.05
15.706000   -0.05   -0.02    0.04
15.707000   -0.05   -0.05    0.02
15.708000   -0.06   -0.08    0.00
15.709000   -0.09   -0.10    0.01
15.710000   -0.10   -0.11    0.02
15.711000   -0.09   -0.10    0.02
15.712000   -0.10   -0.08    0.04
15.713000   -0.14   -0.08    0.07
15.714000   -0.15   -0.06    0.11
15.715000   -0.17   -0.06    0.12
15.716000   -0.16   -0.05    0.13
15.717000   -0.15   -0.04    0.13
15.718000   -0.15   -0.05    0.12
15.719000   -0.13   -0.05    0.09
15.720000   -0.09   -0.05    0.06
15.721000   -0.07   -0.03    0.06
15.722000   -0.07   -0.02    0.07
15.723000   -0.06   -0.02    0.07
15.724000   -0.06   -0.03    0.06
15.725000   -0.06   -0.04    0.04
15.726000   -0.06   -0.06    0.02
15.727000   -0.02   -0.05   -0.02
15.728000    0.02   -0.04   -0.04
15.729000    0.04   -0.04   -0.06
15.730000    0.05   -0.06   -0.09
