Time(s)  1ch(mV)  2ch(mV)  3ch(mV)
0.780000   -0.21   -0.08    0.15
0.781000   -0.21   -0.08    0.15
0.782000   -0.21   -0.08    0.15
0.783000   -0.22   -0.09    0.14
0.784000   -0.23   -0.11    0.13
0.785000   -0.25   -0.12    0.14
0.786000   -0.25   -0.14    0.13
0.787000   -0.23   -0.13    0.12
0.788000   -0.22   -0.12    0.11
0.789000   -0.22   -0.13    0.11
0.790000   -0.25   -0.16    0.11
0.791000   -0.27   -0.18    0.11
0.792000   -0.28   -0.19    0.11
0.793000   -0.25   -0.16    0.11
0.794000   -0.21   -0.12    0.10
0.795000   -0.19   -0.09    0.11
0.796000   -0.15   -0.06    0.10
0.797000   -0.13   -0.03    0.11
0.798000   -0.11   -0.00    0.12
0.799000   -0.09    0.02    0.12
0.800000   -0.06    0.04    0.12
0.801000   -0.07    0.04    0.12
0.802000   -0.08    0.02    0.12
0.803000   -0.10    0.01    0.12
0.804000   -0.11   -0.01    0.12
0.805000   -0.12   -0.02    0.11
0.806000   -0.13   -0.03    0.11
0.807000   -0.13   -0.04    0.11
0.808000   -0.14   -0.06    0.11
0.809000   -0.14   -0.06    0.10
0.810000   -0.15   -0.07    0.11
0.811000   -0.17   -0.08    0.11
0.812000   -0.17   -0.09    0.11
0.813000   -0.16   -0.08    0.11
0.814000   -0.15   -0.07    0.10
0.815000   -0.14   -0.06    0.10
0.816000   -0.13   -0.05    0.10
0.817000   -0.13   -0.05    0.10
0.818000   -0.13   -0.04    0.11
0.819000   -0.14   -0.05    0.11
0.820000   -0.16   -0.07    0.11
0.821000   -0.18   -0.08    0.11
0.822000   -0.18   -0.09    0.11
0.823000   -0.19   -0.09    0.11
0.824000   -0.19   -0.10    0.11
0.825000   -0.19   -0.10    0.11
0.826000   -0.19   -0.10    0.11
0.827000   -0.17   -0.09    0.10
0.828000   -0.15   -0.07    0.09
0.829000   -0.13   -0.05    0.09
0.830000   -0.11   -0.03    0.09
0.831000   -0.10   -0.03    0.09
0.832000   -0.10   -0.02    0.09
0.833000   -0.10   -0.03    0.09
0.834000   -0.10   -0.03    0.08
0.835000   -0.11   -0.04    0.08
0.836000   -0.11   -0.05    0.08
0.837000   -0.13   -0.07    0.09
0.838000   -0.16   -0.09    0.09
0.839000   -0.18   -0.12    0.08
0.840000   -0.20   -0.14    0.09
0.841000   -0.22   -0.15    0.09
0.842000   -0.21   -0.15    0.09
0.843000   -0.21   -0.14    0.08
0.844000   -0.19   -0.13    0.08
0.845000   -0.17   -0.11    0.08
0.846000   -0.15   -0.09    0.08
0.847000   -0.12   -0.06    0.08
0.848000   -0.10   -0.04    0.08
0.849000   -0.08   -0.02    0.08
0.850000   -0.06    0.00    0.08
0.851000   -0.06   -0.00    0.08
0.852000   -0.07   -0.02    0.07
0.853000   -0.08   -0.03    0.07
0.854000   -0.10   -0.05    0.08
0.855000   -0.12   -0.06    0.08
0.856000   -0.14   -0.08    0.08
0.857000   -0.16   -0.09    0.09
0.858000   -0.17   -0.09    0.10
0.859000   -0.17   -0.10    0.09
0.860000   -0.16   -0.09    0.09
0.861000   -0.14   -0.08    0.08
0.862000   -0.14   -0.08    0.08
0.863000   -0.15   -0.09    0.09
0.864000   -0.17   -0.11    0.09
0.865000   -0.18   -0.12    0.07
0.866000   -0.18   -0.13    0.07
0.867000   -0.17   -0.12    0.07
0.868000   -0.16   -0.11    0.06
0.869000   -0.16   -0.13    0.06
0.870000   -0.17   -0.13    0.06
0.871000   -0.17   -0.13    0.05
0.872000   -0.16   -0.12    0.06
0.873000   -0.15   -0.11    0.06
0.874000   -0.14   -0.10    0.06
0.875000   -0.13   -0.09    0.06
0.876000   -0.12   -0.08    0.06
0.877000   -0.11   -0.06    0.06
0.878000   -0.08   -0.03    0.06
0.879000   -0.06   -0.00    0.06
0.880000   -0.04    0.00    0.06
0.881000   -0.03    0.01    0.06
0.882000   -0.04    0.00    0.05
0.883000   -0.06   -0.02    0.05
0.884000   -0.08   -0.04    0.06
0.885000   -0.09   -0.05    0.06
0.886000   -0.09   -0.05    0.06
0.887000   -0.08   -0.05    0.06
0.888000   -0.08   -0.05    0.05
0.889000   -0.07   -0.06    0.04
0.890000   -0.07   -0.05    0.04
0.891000   -0.07   -0.04    0.05
0.892000   -0.08   -0.05    0.05
0.893000   -0.08   -0.06    0.05
0.894000   -0.08   -0.06    0.04
0.895000   -0.08   -0.05    0.04
0.896000   -0.07   -0.06    0.04
0.897000   -0.08   -0.05    0.05
0.898000   -0.08   -0.04    0.06
0.899000   -0.08   -0.03    0.06
0.900000   -0.08   -0.04    0.06
0.901000   -0.08   -0.04    0.06
0.902000   -0.08   -0.03    0.07
0.903000   -0.09   -0.04    0.06
0.904000   -0.09   -0.04    0.06
0.905000   -0.08   -0.04    0.05
0.906000   -0.08   -0.05    0.05
0.907000   -0.07   -0.05    0.04
0.908000   -0.08   -0.06    0.04
0.909000   -0.10   -0.08    0.04
0.910000   -0.11   -0.09    0.03
0.911000   -0.11   -0.09    0.03
0.912000   -0.11   -0.09    0.03
0.913000   -0.11   -0.10    0.04
0.914000   -0.11   -0.09    0.04
0.915000   -0.10   -0.08    0.04
0.916000   -0.10   -0.08    0.04
0.917000   -0.10   -0.08    0.04
0.918000   -0.11   -0.08    0.05
0.919000   -0.12   -0.09    0.05
0.920000   -0.13   -0.11    0.05
0.921000   -0.12   -0.11    0.04
0.922000   -0.11   -0.10    0.03
0.923000   -0.13   -0.12    0.03
0.924000   -0.15   -0.14    0.03
0.925000   -0.16   -0.15    0.04
0.926000   -0.16   -0.14    0.04
0.927000   -0.15   -0.13    0.04
0.928000   -0.14   -0.12    0.05
0.929000   -0.14   -0.11    0.05
0.930000   -0.13   -0.10    0.05
0.931000   -0.11   -0.08    0.05
0.932000   -0.10   -0.07    0.05
0.933000   -0.10   -0.07    0.05
0.934000   -0.11   -0.08    0.05
0.935000   -0.11   -0.08    0.05
0.936000   -0.10   -0.07    0.05
0.937000   -0.09   -0.06    0.04
0.938000   -0.09   -0.06    0.05
0.939000   -0.11   -0.07    0.06
0.940000   -0.11   -0.08    0.06
0.941000   -0.11   -0.08    0.05
0.942000   -0.10   -0.07    0.04
0.943000   -0.11   -0.09    0.04
0.944000   -0.12   -0.11    0.03
0.945000   -0.13   -0.12    0.03
0.946000   -0.13   -0.12    0.03
0.947000   -0.12   -0.11    0.03
0.948000   -0.11   -0.11    0.02
0.949000   -0.10   -0.09    0.02
0.950000   -0.08   -0.07    0.02
0.951000   -0.05   -0.04    0.02
0.952000   -0.04   -0.02    0.03
0.953000   -0.03   -0.01    0.03
0.954000   -0.03   -0.01    0.04
0.955000   -0.02   -0.02    0.03
0.956000   -0.03   -0.02    0.04
0.957000   -0.05   -0.03    0.03
0.958000   -0.05   -0.04    0.03
0.959000   -0.06   -0.05    0.03
0.960000   -0.06   -0.06    0.02
0.961000   -0.06   -0.06    0.02
0.962000   -0.04   -0.04    0.02
0.963000   -0.05   -0.04    0.02
0.964000   -0.06   -0.05    0.02
0.965000   -0.07   -0.07    0.02
0.966000   -0.08   -0.08    0.02
0.967000   -0.07   -0.08    0.02
0.968000   -0.08   -0.08    0.02
0.969000   -0.09   -0.09    0.02
0.970000   -0.08   -0.09    0.02
0.971000   -0.07   -0.08    0.01
0.972000   -0.06   -0.07    0.02
0.973000   -0.05   -0.06    0.02
0.974000   -0.06   -0.06    0.02
0.975000   -0.06   -0.07    0.02
0.976000   -0.08   -0.08    0.03
0.977000   -0.11   -0.09    0.03
0.978000   -0.12   -0.11    0.03
0.979000   -0.15   -0.13    0.04
0.980000   -0.17   -0.15    0.04
0.981000   -0.17   -0.16    0.04
0.982000   -0.16   -0.15    0.03
0.983000   -0.15   -0.13    0.03
0.984000   -0.12   -0.10    0.03
0.985000   -0.08   -0.06    0.02
0.986000   -0.05   -0.05    0.02
0.987000   -0.07   -0.06    0.02
0.988000   -0.10   -0.10    0.02
0.989000   -0.13   -0.13    0.02
0.990000   -0.17   -0.16    0.02
0.991000   -0.18   -0.18    0.02
0.992000   -0.18   -0.18    0.02
0.993000   -0.16   -0.17    0.02
0.994000   -0.13   -0.14    0.02
0.995000   -0.11   -0.11    0.02
0.996000   -0.08   -0.08    0.02
0.997000   -0.07   -0.05    0.03
0.998000   -0.06   -0.04    0.04
0.999000   -0.04   -0.02    0.04
1.000000   -0.03   -0.01    0.05
1.001000   -0.02   -0.00    0.04
1.002000   -0.03    0.00    0.05
1.003000   -0.03    0.00    0.05
1.004000   -0.03    0.01    0.05
1.005000   -0.01    0.02    0.05
1.006000   -0.01    0.02    0.05
1.007000   -0.01    0.02    0.05
1.008000   -0.02    0.00    0.05
1.009000   -0.04   -0.01    0.05
1.010000   -0.05   -0.03    0.05
1.011000   -0.08   -0.05    0.05
1.012000   -0.10   -0.07    0.05
1.013000   -0.11   -0.08    0.05
1.014000   -0.10   -0.08    0.05
1.015000   -0.11   -0.08    0.05
1.016000   -0.12   -0.09    0.06
1.017000   -0.12   -0.09    0.05
1.018000   -0.12   -0.09    0.05
1.019000   -0.10   -0.08    0.04
1.020000   -0.09   -0.06    0.05
1.021000   -0.08   -0.05    0.04
1.022000   -0.07   -0.04    0.04
1.023000   -0.06   -0.04    0.03
1.024000   -0.05   -0.04    0.02
1.025000   -0.05   -0.04    0.02
1.026000   -0.05   -0.05    0.02
1.027000   -0.05   -0.05    0.02
1.028000   -0.05   -0.05    0.01
1.029000   -0.06   -0.06    0.02
1.030000   -0.07   -0.06    0.02
1.031000   -0.07   -0.06    0.03
1.032000   -0.07   -0.05    0.03
1.033000   -0.05   -0.02    0.04
1.034000   -0.03   -0.01    0.05
1.035000   -0.02    0.00    0.04
1.036000   -0.02    0.00    0.04
1.037000   -0.04   -0.01    0.05
1.038000   -0.05   -0.02    0.05
1.039000   -0.05   -0.03    0.04
1.040000   -0.07   -0.06    0.03
1.041000   -0.09   -0.08    0.03
1.042000   -0.09   -0.09    0.02
1.043000   -0.10   -0.11    0.02
1.044000   -0.11   -0.12    0.01
1.045000   -0.12   -0.14    0.00
1.046000   -0.12   -0.15    0.00
1.047000   -0.11   -0.13    0.00
1.048000   -0.11   -0.13    0.00
1.049000   -0.09   -0.11    0.00
1.050000   -0.06   -0.09   -0.00
1.051000   -0.04   -0.06   -0.01
1.052000   -0.01   -0.04   -0.00
1.053000    0.01   -0.02   -0.00
1.054000    0.02   -0.01   -0.00
1.055000    0.01   -0.01    0.00
1.056000   -0.01   -0.03    0.00
1.057000   -0.05   -0.06    0.00
1.058000   -0.08   -0.09    0.01
1.059000   -0.10   -0.12    0.01
1.060000   -0.11   -0.14    0.00
1.061000   -0.12   -0.15    0.00
1.062000   -0.11   -0.14   -0.00
1.063000   -0.10   -0.11   -0.01
1.064000   -0.07   -0.10   -0.01
1.065000   -0.07   -0.09   -0.01
1.066000   -0.08   -0.10    0.00
1.067000   -0.08   -0.11    0.01
1.068000   -0.09   -0.11    0.00
1.069000   -0.08   -0.10   -0.00
1.070000   -0.07   -0.11   -0.01
1.071000   -0.09   -0.11   -0.00
1.072000   -0.11   -0.13    0.00
1.073000   -0.11   -0.13    0.00
1.074000   -0.12   -0.14    0.01
1.075000   -0.12   -0.14    0.01
1.076000   -0.12   -0.14    0.00
1.077000   -0.14   -0.16    0.00
1.078000   -0.13   -0.15    0.00
1.079000   -0.13   -0.15    0.01
1.080000   -0.13   -0.15    0.01
1.081000   -0.14   -0.16    0.01
1.082000   -0.14   -0.16    0.01
1.083000   -0.14   -0.15    0.01
1.084000   -0.14   -0.15    0.01
1.085000   -0.13   -0.14    0.01
1.086000   -0.11   -0.12    0.01
1.087000   -0.09   -0.11    0.01
1.088000   -0.08   -0.09    0.00
1.089000   -0.08   -0.09    0.01
1.090000   -0.08   -0.09    0.00
1.091000   -0.08   -0.10    0.00
1.092000   -0.08   -0.10    0.00
1.093000   -0.09   -0.11    0.01
1.094000   -0.11   -0.12    0.01
1.095000   -0.13   -0.14    0.01
1.096000   -0.14   -0.15    0.01
1.097000   -0.16   -0.17    0.01
1.098000   -0.18   -0.19    0.01
1.099000   -0.17   -0.19    0.01
1.100000   -0.17   -0.18    0.01
1.101000   -0.14   -0.15    0.01
1.102000   -0.11   -0.11    0.02
1.103000   -0.09   -0.09    0.01
1.104000   -0.10   -0.10    0.02
1.105000   -0.12   -0.11    0.02
1.106000   -0.12   -0.11    0.02
1.107000   -0.10   -0.11    0.02
1.108000   -0.10   -0.11    0.01
1.109000   -0.11   -0.11    0.01
1.110000   -0.10   -0.11    0.01
1.111000   -0.08   -0.09    0.01
1.112000   -0.08   -0.09    0.01
1.113000   -0.08   -0.10    0.01
1.114000   -0.10   -0.11    0.02
1.115000   -0.11   -0.11    0.02
1.116000   -0.11   -0.11    0.02
1.117000   -0.12   -0.13    0.02
1.118000   -0.13   -0.14    0.02
1.119000   -0.14   -0.15    0.02
1.120000   -0.15   -0.16    0.02
1.121000   -0.16   -0.17    0.02
1.122000   -0.17   -0.18    0.02
1.123000   -0.19   -0.21    0.02
1.124000   -0.20   -0.22    0.01
1.125000   -0.21   -0.23    0.01
1.126000   -0.21   -0.24    0.00
1.127000   -0.21   -0.23    0.00
1.128000   -0.19   -0.22   -0.00
1.129000   -0.19   -0.21    0.00
1.130000   -0.21   -0.22    0.01
1.131000   -0.19   -0.21    0.01
1.132000   -0.16   -0.17    0.01
1.133000   -0.12   -0.13    0.01
1.134000   -0.08   -0.10    0.01
1.135000   -0.07   -0.08    0.01
1.136000   -0.07   -0.07    0.02
1.137000   -0.09   -0.08    0.02
1.138000   -0.09   -0.08    0.03
1.139000   -0.11   -0.09    0.03
1.140000   -0.12   -0.10    0.04
1.141000   -0.13   -0.10    0.05
1.142000   -0.13   -0.10    0.05
1.143000   -0.14   -0.11    0.04
1.144000   -0.13   -0.12    0.03
1.145000   -0.13   -0.14    0.01
1.146000   -0.12   -0.15   -0.00
1.147000   -0.10   -0.13   -0.01
1.148000   -0.08   -0.11   -0.02
1.149000   -0.05   -0.09   -0.02
1.150000   -0.03   -0.07   -0.02
1.151000    0.00   -0.04   -0.02
1.152000    0.02   -0.01   -0.01
1.153000    0.05    0.03   -0.00
1.154000    0.09    0.07    0.00
1.155000    0.13    0.12    0.01
1.156000    0.19    0.17    0.00
1.157000    0.24    0.22   -0.01
1.158000    0.29    0.27   -0.01
1.159000    0.35    0.32   -0.01
1.160000    0.41    0.38   -0.02
1.161000    0.46    0.44   -0.02
1.162000    0.52    0.50   -0.01
1.163000    0.55    0.56    0.01
1.164000    0.59    0.62    0.04
1.165000    0.62    0.70    0.08
1.166000    0.64    0.78    0.14
1.167000    0.67    0.87    0.21
1.168000    0.68    0.96    0.28
1.169000    0.68    1.05    0.36
1.170000    0.69    1.13    0.45
1.171000    0.69    1.21    0.53
1.172000    0.68    1.29    0.60
1.173000    0.67    1.33    0.66
1.174000    0.63    1.36    0.73
1.175000    0.56    1.37    0.80
1.176000    0.49    1.37    0.88
1.177000    0.39    1.35    0.95
1.178000    0.30    1.31    1.01
1.179000    0.19    1.27    1.07
1.180000    0.06    1.19    1.13
1.181000   -0.07    1.09    1.16
1.182000   -0.20    0.98    1.19
1.183000   -0.33    0.87    1.20
1.184000   -0.43    0.77    1.21
1.185000   -0.51    0.67    1.20
1.186000   -0.57    0.59    1.17
1.187000   -0.61    0.52    1.14
1.188000   -0.65    0.44    1.10
1.189000   -0.69    0.36    1.06
1.190000   -0.73    0.28    1.02
1.191000   -0.77    0.20    0.99
1.192000   -0.82    0.14    0.97
1.193000   -0.84    0.10    0.96
1.194000   -0.84    0.08    0.94
1.195000   -0.84    0.06    0.91
1.196000   -0.84    0.02    0.87
1.197000   -0.83   -0.00    0.83
1.198000   -0.81   -0.03    0.79
1.199000   -0.81   -0.06    0.75
1.200000   -0.80   -0.10    0.71
1.201000   -0.79   -0.14    0.66
1.202000   -0.78   -0.18    0.61
1.203000   -0.77   -0.23    0.56
1.204000   -0.77   -0.28    0.50
1.205000   -0.76   -0.32    0.46
1.206000   -0.76   -0.36    0.41
1.207000   -0.75   -0.40    0.37
1.208000   -0.75   -0.45    0.33
1.209000   -0.75   -0.49    0.29
1.210000   -0.74   -0.50    0.25
1.211000   -0.70   -0.49    0.22
1.212000   -0.64   -0.45    0.21
1.213000   -0.57   -0.40    0.19
1.214000   -0.52   -0.37    0.17
1.215000   -0.47   -0.34    0.15
1.216000   -0.45   -0.32    0.14
1.217000   -0.43   -0.32    0.13
1.218000   -0.40   -0.30    0.11
1.219000   -0.37   -0.29    0.09
1.220000   -0.35   -0.29    0.07
1.221000   -0.32   -0.29    0.05
1.222000   -0.30   -0.29    0.03
1.223000   -0.29   -0.29    0.02
1.224000   -0.26   -0.27    0.01
1.225000   -0.24   -0.27   -0.01
1.226000   -0.22   -0.26   -0.02
1.227000   -0.18   -0.25   -0.04
1.228000   -0.16   -0.24   -0.06
1.229000   -0.15   -0.24   -0.07
1.230000   -0.14   -0.25   -0.08
1.231000   -0.13   -0.23   -0.09
1.232000   -0.13   -0.24   -0.08
1.233000   -0.12   -0.23   -0.08
1.234000   -0.12   -0.22   -0.07
1.235000   -0.12   -0.22   -0.07
1.236000   -0.11   -0.21   -0.08
1.237000   -0.13   -0.23   -0.08
1.238000   -0.14   -0.24   -0.08
1.239000   -0.13   -0.24   -0.08
1.240000   -0.11   -0.22   -0.09
1.241000   -0.09   -0.21   -0.09
1.242000   -0.07   -0.19   -0.09
1.243000   -0.06   -0.17   -0.10
1.244000   -0.03   -0.15   -0.10
1.245000   -0.01   -0.13   -0.10
1.246000    0.00   -0.12   -0.10
1.247000    0.02   -0.11   -0.10
1.248000    0.01   -0.11   -0.10
1.249000    0.00   -0.13   -0.11
1.250000   -0.01   -0.15   -0.11
1.251000   -0.02   -0.16   -0.12
1.252000   -0.03   -0.17   -0.12
1.253000   -0.02   -0.16   -0.12
1.254000   -0.01   -0.15   -0.11
1.255000   -0.01   -0.14   -0.11
1.256000   -0.00   -0.13   -0.11
1.257000   -0.02   -0.14   -0.11
1.258000   -0.03   -0.15   -0.11
1.259000   -0.03   -0.16   -0.11
1.260000   -0.04   -0.17   -0.11
1.261000   -0.04   -0.16   -0.11
1.262000   -0.02   -0.16   -0.11
1.263000   -0.01   -0.15   -0.11
1.264000   -0.01   -0.15   -0.12
1.265000    0.00   -0.14   -0.12
1.266000   -0.01   -0.14   -0.11
1.267000    0.00   -0.14   -0.12
1.268000    0.00   -0.14   -0.11
1.269000    0.01   -0.13   -0.11
1.270000    0.02   -0.12   -0.11
1.271000    0.03   -0.11   -0.11
1.272000    0.03   -0.10   -0.11
1.273000    0.04   -0.10   -0.11
1.274000    0.05   -0.09   -0.11
1.275000    0.06   -0.07   -0.11
1.276000    0.05   -0.08   -0.10
1.277000    0.03   -0.09   -0.10
1.278000    0.04   -0.09   -0.10
1.279000    0.04   -0.09   -0.10
1.280000    0.03   -0.10   -0.10
1.281000    0.03   -0.09   -0.10
1.282000    0.04   -0.08   -0.09
1.283000    0.03   -0.08   -0.09
1.284000    0.03   -0.08   -0.09
1.285000    0.03   -0.08   -0.10
1.286000    0.03   -0.08   -0.10
1.287000    0.04   -0.08   -0.10
1.288000    0.04   -0.09   -0.10
1.289000    0.04   -0.09   -0.10
1.290000    0.04   -0.09   -0.11
1.291000    0.03   -0.08   -0.10
1.292000    0.03   -0.08   -0.10
1.293000    0.03   -0.08   -0.09
1.294000    0.02   -0.08   -0.09
1.295000    0.01   -0.09   -0.08
1.296000   -0.00   -0.10   -0.08
1.297000   -0.02   -0.12   -0.08
1.298000   -0.02   -0.12   -0.08
1.299000   -0.01   -0.11   -0.08
1.300000    0.01   -0.09   -0.08
1.301000    0.04   -0.07   -0.09
1.302000    0.05   -0.06   -0.09
1.303000    0.05   -0.06   -0.09
1.304000    0.05   -0.06   -0.10
1.305000    0.06   -0.06   -0.10
1.306000    0.07   -0.06   -0.10
1.307000    0.07   -0.06   -0.10
1.308000    0.06   -0.06   -0.10
1.309000    0.04   -0.08   -0.09
1.310000    0.03   -0.10   -0.10
1.311000    0.02   -0.11   -0.10
1.312000    0.00   -0.12   -0.09
1.313000    0.02   -0.10   -0.09
1.314000    0.04   -0.07   -0.09
1.315000    0.06   -0.05   -0.09
1.316000    0.07   -0.04   -0.08
1.317000    0.07   -0.03   -0.08
1.318000    0.06   -0.04   -0.08
1.319000    0.03   -0.06   -0.08
1.320000    0.03   -0.07   -0.08
1.321000    0.02   -0.08   -0.07
1.322000   -0.00   -0.10   -0.07
1.323000   -0.01   -0.11   -0.08
1.324000   -0.01   -0.11   -0.09
1.325000    0.00   -0.11   -0.09
1.326000    0.02   -0.08   -0.09
1.327000    0.06   -0.05   -0.09
1.328000    0.06   -0.03   -0.08
1.329000    0.07   -0.02   -0.07
1.330000    0.08   -0.01   -0.07
1.331000    0.09    0.00   -0.08
1.332000    0.09    0.00   -0.07
1.333000    0.10    0.00   -0.07
1.334000    0.11    0.01   -0.08
1.335000    0.12    0.02   -0.08
1.336000    0.14    0.04   -0.08
1.337000    0.13    0.04   -0.07
1.338000    0.12    0.04   -0.07
1.339000    0.12    0.05   -0.06
1.340000    0.12    0.04   -0.06
1.341000    0.11    0.02   -0.07
1.342000    0.10    0.01   -0.07
1.343000    0.09    0.01   -0.06
1.344000    0.10    0.02   -0.06
1.345000    0.11    0.03   -0.06
1.346000    0.12    0.04   -0.06
1.347000    0.13    0.04   -0.06
1.348000    0.12    0.04   -0.06
1.349000    0.11    0.04   -0.06
1.350000    0.11    0.04   -0.06
1.351000    0.12    0.03   -0.07
1.352000    0.11    0.02   -0.07
1.353000    0.09    0.00   -0.06
1.354000    0.08   -0.01   -0.06
1.355000    0.08   -0.00   -0.06
1.356000    0.08    0.01   -0.05
1.357000    0.08    0.01   -0.05
1.358000    0.10    0.02   -0.05
1.359000    0.11    0.04   -0.05
1.360000    0.12    0.05   -0.05
1.361000    0.13    0.06   -0.05
1.362000    0.13    0.06   -0.05
